Sample_ID,True_Label,Predicted_Label,Prediction_Confidence,Feature_Driver / Operator Type,Feature_Incident Time (24:00),Feature_Lighting,Feature_Roadway Type,Feature_Posted Speed Limit (MPH),Feature_State,Feature_Weather - Clear,Feature_Weather - Rain,Feature_Weather - Snow,Feature_Weather - Cloudy,Feature_Weather - Fog/Smoke,Feature_Weather - Severe Wind,Feature_Roadway Surface,Feature_Roadway Description,Feature_SV Pre-Crash Movement,Feature_CP Pre-Crash Movement,Feature_SV Precrash Speed (MPH),Feature_Crash With,Feature_SV Contact Area - Front,Feature_SV Contact Area - Rear,Feature_SV Contact Area - Left,Feature_SV Contact Area - Right,Feature_SV Contact Area - Front Left,Feature_SV Contact Area - Front Right,Feature_SV Contact Area - Rear Left,Feature_SV Contact Area - Rear Right,Feature_SV Were All Passengers Belted?,Feature_CP Any Air Bags Deployed?,Feature_SV Any Air Bags Deployed?,Feature_Automation System Engaged?,Feature_ADS Equipped?,Feature_Make,Feature_Model Year,Feature_Mileage,Feature_CP Was Vehicle Towed?,Feature_SV Was Vehicle Towed?,SHAP_Driver / Operator Type,SHAP_Incident Time (24:00),SHAP_Lighting,SHAP_Roadway Type,SHAP_Posted Speed Limit (MPH),SHAP_State,SHAP_Weather - Clear,SHAP_Weather - Rain,SHAP_Weather - Snow,SHAP_Weather - Cloudy,SHAP_Weather - Fog/Smoke,SHAP_Weather - Severe Wind,SHAP_Roadway Surface,SHAP_Roadway Description,SHAP_SV Pre-Crash Movement,SHAP_CP Pre-Crash Movement,SHAP_SV Precrash Speed (MPH),SHAP_Crash With,SHAP_SV Contact Area - Front,SHAP_SV Contact Area - Rear,SHAP_SV Contact Area - Left,SHAP_SV Contact Area - Right,SHAP_SV Contact Area - Front Left,SHAP_SV Contact Area - Front Right,SHAP_SV Contact Area - Rear Left,SHAP_SV Contact Area - Rear Right,SHAP_SV Were All Passengers Belted?,SHAP_CP Any Air Bags Deployed?,SHAP_SV Any Air Bags Deployed?,SHAP_Automation System Engaged?,SHAP_ADS Equipped?,SHAP_Make,SHAP_Model Year,SHAP_Mileage,SHAP_CP Was Vehicle Towed?,SHAP_SV Was Vehicle Towed?,SHAP_Sum,SHAP_Max,SHAP_Min,SHAP_Std,SHAP_Abs_Sum
0,3,3,0.655307994757536,-0.6331953300757079,1.5180444211394932,1.1771151190584879,2.013029267360185,-0.6650373794149775,-0.8066018731104527,-1.207750560886988,-0.20207259421636897,-0.07507376941024178,-0.25454102585799854,0.0,0.0,1.2967143903973088,1.3680347246151092,0.9562433824214439,0.8526686036937708,-0.739419036777601,1.2691619419176883,-0.6851363110402794,1.7669499741704975,-0.34230618479698605,-0.32149166468100526,-0.6177678918020854,-0.6029403933258496,-0.4598317070799723,-0.5077446527803015,-0.43073444884801515,0.6319676727716234,1.279887230058035,1.6251403005181464,-0.8515504221988041,-0.6498657880629094,-0.5065540526918106,-0.27847484316347193,0.5661280156147471,1.0587472502337893,1.3510209353131022e-05,-0.0010688420527596035,0.000544667138408981,0.000597964681138484,-8.729997614100159e-05,0.009093354921582673,0.0060225846628832545,-0.008373054097154591,-0.004915584583318235,-0.00182730090399312,0.001110578060505885,0.017872667523763562,-0.013721630795654995,0.01675090331964532,-0.022012518108259913,0.00362868783750479,0.00424189394321198,-2.2258232578058093e-05,-0.0051592592538405625,-0.0026890642942981593,-0.021085451160887548,-0.011151991080398854,0.04930224336951913,-0.004594702870796815,-0.012470098257435974,-0.017588245729212307,0.011399939487677044,-0.012122647350596927,0.012424333130082784,0.005886620462049149,-0.00042273676480465174,0.00037258689048799443,0.001230264487983244,0.00011924901953703484,-0.0012993636332036193,0.0,-4.896257010944538e-16,0.04930224336951913,-0.022012518108259913,0.012374459311163818,0.28122409829066936
1,1,1,0.7987117552334944,-0.6331953300757079,-1.5065438928507475,0.15006881538817607,-0.9230628559557408,1.2110762511059572,-0.8066018731104527,-1.207750560886988,-0.20207259421636897,-0.07507376941024178,3.9286397806767406,0.0,0.0,-0.6929616214039672,-0.7598299964861006,0.3246474095793584,0.8526686036937708,1.396993104766906,-2.485925319735899,1.4595635698853069,-0.5659469790419246,-0.34230618479698605,-0.32149166468100526,1.6187309396785075,1.6585387395990336,-0.4598317070799723,-0.5077446527803015,0.8003578317267463,0.6319676727716234,1.279887230058035,-1.0368927950191191,-0.8515504221988041,1.1791630861522047,0.38004063082716905,-0.21628237737704625,0.5661280156147471,1.0587472502337893,3.818513581119652e-05,-0.0010267210742002392,0.0004681098819066937,0.0006323915362990987,-0.00011196547981675983,-0.060507707897064576,-0.005157544898904747,0.07007852436169082,-0.00924688026575254,0.004833608700030951,-0.0027524678275977006,0.006226392006264953,-0.015774640709265476,0.029861846425759987,-0.0175611298951619,-0.002076421352183204,-0.0068141575568480195,0.004160065051472212,-0.0015542337947912997,0.006284747652350294,0.0025372607930745144,0.010057210384572395,0.015720152848996888,-6.522835265751871e-05,-0.02824939567398627,-0.022472669503399347,0.018259738614337495,-0.014444433546377318,0.014540824050143562,0.004116540385295371,-0.0009900658438193601,0.0009644322815993748,0.002130678975366158,-0.0009347275070722913,-0.0011703179060738784,0.0,-4.872404563149857e-16,0.07007852436169082,-0.060507707897064576,0.018820427342048175,0.38182141816994436
2,3,3,0.5858267716535432,4.035405421190876,1.1702694582068174,0.15006881538817607,-0.43371416873641977,-0.6650373794149775,-0.8066018731104527,0.8279855397173954,-0.20207259421636897,-0.07507376941024178,-0.25454102585799854,0.0,0.0,-0.6929616214039672,-0.7598299964861006,0.6404453960004012,-2.012596130830581,-0.8518617810694171,-1.6812637636672731,-0.6851363110402794,-0.5659469790419246,-0.34230618479698605,-0.32149166468100526,-0.6177678918020854,-0.6029403933258496,2.1747086697222544,-0.5077446527803015,-2.8929190099975384,-1.47290598933973,-0.8487135027548621,0.29412375274951374,1.1743285822322556,-0.37889854743844803,0.38004063082716905,-0.21321065199824268,-1.4512582654204003,-1.2153289587808327,-0.00021226487768683224,0.04120901497240316,-0.026278855196143605,-0.016308976283750796,0.0015910813851779937,6.233977210673262e-05,0.008201215316653132,0.046431401344995724,-0.04649404884359751,-0.008200907590158102,-0.00031685507788113893,0.0040703639814039716,-0.05438158083809622,0.06927787314383123,-0.01864980120925842,9.549423560254594e-05,-0.02416049724881817,0.01742175656358423,0.004552202765101824,0.002091043684529526,-0.00046886677749496833,0.012447095276376339,0.004692795644130179,-0.008489463355335338,-0.008181560787676203,-0.02267502803934964,-0.030027178719369354,-0.0192120735130339,0.079803529798167,-0.007889249526414724,8.777735406497268e-05,-0.0004228316363521699,-0.0011523926488806384,-0.0004299896434644438,0.0019174365746322812,0.0,-1.300392085679114e-15,0.079803529798167,-0.05438158083809622,0.02618328479292954,0.5879048436255231
3,3,3,0.6544021024967147,0.3005248201776088,1.4231967039760363,0.15006881538817607,1.034331892921543,-0.4305231755998607,-0.8915610348168919,0.8279855397173954,-0.20207259421636897,-0.07507376941024178,-0.25454102585799854,0.0,0.0,-0.6929616214039672,-0.7598299964861006,0.6404453960004012,0.3154314659704549,-0.8518617810694171,-1.413043244977731,-0.6851363110402794,1.7669499741704975,-0.34230618479698605,-0.32149166468100526,-0.6177678918020854,-0.6029403933258496,-0.4598317070799723,1.9694939070735913,0.8003578317267463,-0.42046915828405335,-0.8487135027548621,0.29412375274951374,1.1743285822322556,1.3146467064644352,0.38004063082716905,-0.4512095300494392,-1.4512582654204003,-1.2153289587808327,1.7593810363861713e-05,-0.0034156550184231533,0.0021781521273738854,0.0013517876301154593,-0.00013187854943007965,-0.00309084783489911,-0.0015304486300120148,0.004147392300116939,0.0035524720059384508,-0.0030785678411443433,0.023225514485927065,0.09439847538356046,-0.07978389900439396,-0.010807506703379875,-0.027032584161714387,0.0016598500403827397,-0.022979014735547882,0.019276204622238925,0.0039485839643407135,-0.001905623891414538,-0.002475296218997674,0.01204996240208004,0.006705578490973125,-0.007747620767489277,-0.008532623906566221,0.0026896666437051134,0.05673240202513297,-0.08842818425320768,0.03709070980060115,-0.008084594216232213,-2.9545867267289237e-05,-0.0005674559245530197,-0.001649135741667457,-0.0009473794512954149,0.003193516984783185,0.0,-1.5031378919339033e-15,0.09439847538356046,-0.08842818425320768,0.029099567353531655,0.5444357254352697
4,3,3,0.7904382470119521,0.3005248201776088,-0.6318371678988661,0.15006881538817607,1.034331892921543,0.2730194358454898,-0.8915610348168919,0.8279855397173954,-0.20207259421636897,-0.07507376941024178,-0.25454102585799854,0.0,0.0,-0.6929616214039672,-0.7598299964861006,0.6404453960004012,-1.4753589931072648,-0.8518617810694171,0.4645003858490625,-0.6851363110402794,-0.5659469790419246,-0.34230618479698605,-0.32149166468100526,-0.6177678918020854,-0.6029403933258496,2.1747086697222544,-0.5077446527803015,0.8003578317267463,0.6319676727716234,-0.8487135027548621,0.29412375274951374,1.1743285822322556,-1.191800269311832,-1.3931487362107904,1.0813287812367602,0.5661280156147471,1.0587472502337893,1.3610147940186884e-05,-0.0019382440157767033,0.0010743893973025264,0.0009248292762090571,-7.458480567508187e-05,0.00025080302182056886,0.009740116056859911,0.055328245340224715,-0.056352648958823644,-0.008966515460081561,-0.006207127909986388,0.015597534139773063,-0.06984018409268507,0.14876999430566304,-0.08832021644276526,0.0016386988112178078,-0.00615985406685984,0.006064950817633269,-0.0005470556543535011,-0.0009967399076377418,-0.000601781175328759,0.007131892323915809,0.007727447727978128,-0.005209432211928336,-0.009048126664636842,-0.07964085665752602,0.01751511901687928,-0.02390434650087848,0.07534990120359185,0.010680182937932763,9.352428913709584e-05,-0.0004113837416885005,-0.0011192666936621855,-0.0004029161512264861,0.0018400422974400791,0.0,-1.2303526253365504e-15,0.14876999430566304,-0.08832021644276526,0.03902511353957051,0.7194825622230394
5,1,1,0.5837957824639289,0.3005248201776088,1.1491921877260491,0.15006881538817607,-0.43371416873641977,-0.4305231755998607,-0.8066018731104527,0.8279855397173954,-0.20207259421636897,-0.07507376941024178,-0.25454102585799854,0.0,0.0,-0.6929616214039672,-0.7598299964861006,0.6404453960004012,0.3154314659704549,-0.8518617810694171,0.19627986715952056,-0.6851363110402794,1.7669499741704975,-0.34230618479698605,-0.32149166468100526,-0.6177678918020854,-0.6029403933258496,-0.4598317070799723,1.9694939070735913,0.8003578317267463,-1.47290598933973,-0.8487135027548621,0.29412375274951374,1.1743285822322556,-0.37889854743844803,0.38004063082716905,-0.2129181067240709,-1.4512582654204003,-1.2153289587808327,1.7593810363861713e-05,-0.0034156550184231533,0.0021781521273738854,0.0013517876301154593,-0.00013187854943007965,-0.003414119414042427,-0.001770006588123765,0.0048569430640230124,0.0035524720059384508,-0.0032252890677953484,0.023225514485927065,0.09439847538356046,-0.07978389900439396,-0.010807506703379875,-0.027032584161714387,-0.0005366443378103487,-0.02446332345224394,0.018890288472951287,0.0039485839643407135,0.0021610953527622396,-0.002475296218997674,0.01204996240208004,0.006705578490973125,-0.007747620767489277,-0.008532623906566221,0.0026896666437051134,0.05673240202513297,-0.08842818425320768,0.03709070980060115,-0.008084594216232213,-2.9545867267289237e-05,-0.0005674559245530197,-0.001649135741667457,-0.0009473794512954149,0.003193516984783185,0.0,-1.5170156797417178e-15,0.09439847538356046,-0.08842818425320768,0.029130321552761757,0.5460854852892656
6,3,3,1.0,3.101685270937559,0.7803399543126052,-1.9040237919524479,1.034331892921543,-0.6650373794149775,-0.8066018731104527,-1.207750560886988,4.948716593053934,-0.07507376941024178,-0.25454102585799854,0.0,0.0,1.9599397276644008,-0.7598299964861006,0.3246474095793584,-2.191675176738353,-0.24145831205670085,0.19627986715952056,-0.6851363110402794,-0.5659469790419246,-0.34230618479698605,3.110500550588872,-0.6177678918020854,1.6585387395990336,-0.4598317070799723,-0.5077446527803015,-2.8929190099975384,-1.47290598933973,-0.8487135027548621,0.29412375274951374,1.1743285822322556,-1.1240584591557168,0.823337972586659,-0.4855171122023103,-1.4512582654204003,-1.2153289587808327,-0.001882941671970228,0.03812527256283837,-0.023249438561441346,-0.01857079449557773,0.005577902166150857,-0.004002405102874159,0.00026172840895487964,0.055641214199235726,-0.04664459155803281,-0.005255945947283699,-0.0006103814519492234,0.0050278000026601505,-0.05428503531226401,0.06927787314383123,-0.019410256382278723,0.0020703006754584697,-0.022763047125644646,0.01743586617962692,0.004900362941839914,-0.0016434826712807085,-0.0016372491607415376,0.01235899063971815,0.008138776407836631,-0.00861976025549041,-0.010240757631322832,-0.00837137591143435,-0.041130283927217993,-0.019269755808839977,0.07602336027603455,-0.0072519446285428495,0.00038874319005656786,0.0019713238808962683,0.0013787869175924115,-0.0020694974045079874,-0.0016693565840372564,0.0,-1.3994881642442891e-15,0.07602336027603455,-0.05428503531226401,0.02638914839913482,0.5971566031854635
7,3,3,1.0,0.3005248201776088,-0.7056076145815549,0.15006881538817607,1.034331892921543,-0.6650373794149775,-0.8066018731104527,0.8279855397173954,-0.20207259421636897,-0.07507376941024178,-0.25454102585799854,0.0,0.0,-0.6929616214039672,-0.7598299964861006,0.6404453960004012,0.3154314659704549,-0.048699321842158846,0.19627986715952056,-0.6851363110402794,1.7669499741704975,-0.34230618479698605,-0.32149166468100526,-0.6177678918020854,-0.6029403933258496,-0.4598317070799723,-0.5077446527803015,0.8003578317267463,0.6319676727716234,-0.8487135027548621,0.29412375274951374,1.1743285822322556,1.3146467064644352,-1.8364460779702803,0.5580450708182395,0.5661280156147471,-1.2153289587808327,1.7593810363861713e-05,-0.0034156550184231533,0.0021781521273738854,0.0013517876301154593,-0.00013187854943007965,-0.0006217168083261312,0.0008956222057355905,0.0147783327762103,-0.007064418495897435,-0.007987819677722384,0.015374924652537855,0.10657401744719179,-0.09354848195018234,0.0679345339889227,-0.09633499413847071,0.001397708820248911,-0.005983755063102702,0.007423586851471812,-0.0011940579373373144,-0.0016434826712807085,-0.0031186250155883603,0.012082145702109089,0.007024657249740628,-0.007747620767489277,-0.008240557168772084,0.0032404149358078384,0.0548980979043195,-0.08703255505071798,0.032055816257157026,-0.0031617740465670046,1.5174799747276948e-05,-0.0005674559245530197,-0.0017021057885979634,-0.0009473794512954149,0.003201766364699125,0.0,-1.433748952894831e-15,0.10657401744719179,-0.09633499413847071,0.03600682815737485,0.6608886670475067
8,3,3,0.5867989172613527,0.3005248201776088,0.45364226186069767,-1.9040237919524479,-0.43371416873641977,-0.6650373794149775,-0.8066018731104527,0.8279855397173954,-0.20207259421636897,-0.07507376941024178,-0.25454102585799854,0.0,0.0,-0.6929616214039672,-0.7598299964861006,0.3246474095793584,0.3154314659704549,-0.8197352827003268,1.0009414232281464,-0.6851363110402794,1.7669499741704975,-0.34230618479698605,-0.32149166468100526,-0.6177678918020854,-0.6029403933258496,2.1747086697222544,-0.5077446527803015,0.8003578317267463,-1.47290598933973,-0.8487135027548621,0.29412375274951374,1.1743285822322556,-0.37889854743844803,0.38004063082716905,-0.36433688113288615,-1.4512582654204003,1.0587472502337893,1.3610147940186884e-05,-0.0019382440157767033,0.0010743893973025264,0.0009248292762090571,-7.458480567508187e-05,0.008064964915505981,-0.0018116501394604512,-0.0002680795556389609,0.004176348969672835,-0.010161584190079481,0.021397950411279038,0.09414826985628677,-0.07848335562532799,-0.01155758717290911,-0.025505277469329405,-0.0005770976196070119,-0.024150653128296055,0.018041120816048972,0.004595586247324524,0.002091043684529526,-0.0008951435600624563,0.007131892323915809,0.0071486706247106905,-0.004337292723927202,-0.009048126664636842,-0.07355329875174993,0.046826777083404894,-0.026988914835185628,0.05177491463433076,0.001940521869199262,9.352428913709584e-05,-0.0004113837416885005,-0.0011192666936621855,-0.0004029161512264861,0.0018400422974400791,0.0,-1.4662750180693962e-15,0.09414826985628677,-0.07848335562532799,0.02819525448059389,0.5425689136884774
9,1,1,0.5054831485370782,1.2342449704309255,1.0543444705625922,-1.9040237919524479,-0.43371416873641977,-0.6650373794149775,-0.8066018731104527,0.8279855397173954,-0.20207259421636897,-0.07507376941024178,-0.25454102585799854,0.0,0.0,-0.6929616214039672,-0.7598299964861006,0.6404453960004012,0.3154314659704549,-0.8518617810694171,0.19627986715952056,-0.6851363110402794,1.7669499741704975,-0.34230618479698605,-0.32149166468100526,-0.6177678918020854,-0.6029403933258496,-0.4598317070799723,1.9694939070735913,0.8003578317267463,-1.47290598933973,-0.8487135027548621,0.29412375274951374,1.1743285822322556,-1.1240584591557168,-0.06325671093232078,-0.0906740746576585,-1.4512582654204003,-1.2153289587808327,1.7593810363861713e-05,-0.0034156550184231533,0.0021781521273738854,0.0013517876301154593,-0.00013187854943007965,-0.003414119414042427,-0.001770006588123765,0.0048569430640230124,0.0035524720059384508,-0.0032252890677953484,0.023225514485927065,0.09439847538356046,-0.07978389900439396,-0.010807506703379875,-0.027032584161714387,-0.0005366443378103487,-0.02446332345224394,0.018890288472951287,0.0039485839643407135,0.0021610953527622396,-0.002475296218997674,0.01204996240208004,0.006705578490973125,-0.007747620767489277,-0.008532623906566221,0.0026896666437051134,0.05673240202513297,-0.08842818425320768,0.03709070980060115,-0.008084594216232213,-2.9545867267289237e-05,-0.0005674559245530197,-0.001649135741667457,-0.0009473794512954149,0.003193516984783185,0.0,-1.5170156797417178e-15,0.09439847538356046,-0.08842818425320768,0.029130321552761757,0.5460854852892656
